source,target,demand_value
IPLSng,STTLng,31.624923
IPLSng,WASHng,11.029117
KSCYng,ATLAM5,0.605789
KSCYng,ATLAng,6.509741
KSCYng,CHINng,25.384125
KSCYng,DNVRng,8.440229
KSCYng,HSTNng,7.811251
KSCYng,IPLSng,12.401995
KSCYng,LOSAng,5.486795
KSCYng,NYCMng,7.5418
KSCYng,SNVAng,0.078
KSCYng,STTLng,9.294408
KSCYng,WASHng,12.653235
LOSAng,ATLAM5,0.072443
LOSAng,ATLAng,8.076891
LOSAng,CHINng,66.928427
LOSAng,DNVRng,10.344987
LOSAng,HSTNng,5.343517
LOSAng,IPLSng,31.851485
LOSAng,KSCYng,4.299563
LOSAng,NYCMng,33.000696
LOSAng,SNVAng,16.496301
LOSAng,STTLng,55.291237
LOSAng,WASHng,87.558152
NYCMng,ATLAM5,1.600643
NYCMng,ATLAng,22.836611
NYCMng,CHINng,26.269403
NYCMng,DNVRng,14.044781
NYCMng,HSTNng,10.719883
NYCMng,IPLSng,38.994688
NYCMng,KSCYng,16.247176
NYCMng,LOSAng,51.9592
NYCMng,SNVAng,3.786336
NYCMng,STTLng,20.225595
NYCMng,WASHng,68.877221
SNVAng,ATLAng,0.026667
SNVAng,CHINng,0.026667
SNVAng,DNVRng,6.414032
SNVAng,HSTNng,0.053333
SNVAng,IPLSng,0.384061
SNVAng,LOSAng,6.552333
SNVAng,NYCMng,0.289504
SNVAng,STTLng,26.454123
SNVAng,WASHng,0.08
STTLng,ATLAM5,3.573957
STTLng,ATLAng,57.385936
STTLng,CHINng,98.08076
STTLng,DNVRng,39.602267
STTLng,HSTNng,32.93288
STTLng,IPLSng,72.1022
STTLng,KSCYng,39.177352
STTLng,LOSAng,43.684915
STTLng,NYCMng,31.199291
STTLng,SNVAng,12.543469
STTLng,WASHng,82.719179
WASHng,ATLAM5,1.158371
WASHng,ATLAng,114.566936
WASHng,CHINng,56.644653
WASHng,DNVRng,87.363141
WASHng,HSTNng,36.485891
WASHng,IPLSng,43.623077
WASHng,KSCYng,16.135115
WASHng,LOSAng,74.092744
WASHng,NYCMng,196.873387
WASHng,SNVAng,2.188448
WASHng,STTLng,40.790981
ATLAM5,ATLAng,0.141816
ATLAM5,CHINng,0.804365
ATLAM5,DNVRng,0.113472
ATLAM5,HSTNng,0.668467
ATLAM5,IPLSng,0.401691
ATLAM5,KSCYng,0.16
ATLAM5,LOSAng,1.231979
ATLAM5,NYCMng,0.651555
ATLAM5,SNVAng,0.051848
ATLAM5,STTLng,0.615557
ATLAM5,WASHng,0.467299
ATLAng,ATLAM5,0.092901
ATLAng,CHINng,16.833037
ATLAng,DNVRng,3.667397
ATLAng,HSTNng,5.33376
ATLAng,IPLSng,17.84416
ATLAng,KSCYng,2.197923
ATLAng,LOSAng,10.120017
ATLAng,NYCMng,6.929616
ATLAng,SNVAng,0.269676
ATLAng,STTLng,12.522803
ATLAng,WASHng,40.257357
CHINng,ATLAM5,3.417688
CHINng,ATLAng,24.507184
CHINng,DNVRng,17.717472
CHINng,HSTNng,18.162893
CHINng,IPLSng,68.434264
CHINng,KSCYng,18.148485
CHINng,LOSAng,127.430683
CHINng,NYCMng,19.769763
CHINng,SNVAng,1.271603
CHINng,STTLng,21.621832
CHINng,WASHng,30.964173
DNVRng,ATLAM5,2.001653
DNVRng,ATLAng,10.5396
DNVRng,CHINng,26.463949
DNVRng,HSTNng,14.766963
DNVRng,IPLSng,15.275917
DNVRng,KSCYng,13.749224
DNVRng,LOSAng,13.387824
DNVRng,NYCMng,9.843448
DNVRng,SNVAng,8.729717
DNVRng,STTLng,22.09424
DNVRng,WASHng,25.268384
HSTNng,ATLAM5,2.655184
HSTNng,ATLAng,2.698544
HSTNng,CHINng,17.858309
HSTNng,DNVRng,1.298827
HSTNng,IPLSng,10.295155
HSTNng,KSCYng,8.741224
HSTNng,LOSAng,13.68004
HSTNng,NYCMng,2.728957
HSTNng,STTLng,7.158931
HSTNng,WASHng,17.748869
IPLSng,ATLAM5,0.158352
IPLSng,ATLAng,10.889323
IPLSng,CHINng,38.554656
IPLSng,DNVRng,8.600179
IPLSng,HSTNng,3.516936
IPLSng,KSCYng,5.939765
IPLSng,LOSAng,18.296523
IPLSng,NYCMng,9.085029
IPLSng,SNVAng,0.524347
IPLSng,STTLng,29.090176
IPLSng,WASHng,10.869715
KSCYng,ATLAM5,0.555336
KSCYng,ATLAng,6.73764
KSCYng,CHINng,28.565605
KSCYng,DNVRng,9.923717
KSCYng,HSTNng,5.192792
KSCYng,IPLSng,15.887053
KSCYng,LOSAng,5.464
KSCYng,NYCMng,7.419544
KSCYng,SNVAng,0.991565
KSCYng,STTLng,8.959411
KSCYng,WASHng,12.284109
LOSAng,ATLAM5,0.101067
LOSAng,ATLAng,7.456456
LOSAng,CHINng,69.983203
LOSAng,DNVRng,10.457605
LOSAng,HSTNng,4.481683
LOSAng,IPLSng,30.336355
LOSAng,KSCYng,5.292213
LOSAng,NYCMng,33.966808
LOSAng,SNVAng,16.775117
LOSAng,STTLng,51.503845
LOSAng,WASHng,48.992037
NYCMng,ATLAM5,0.974261
NYCMng,ATLAng,22.224053
NYCMng,CHINng,23.642941
NYCMng,DNVRng,15.896371
NYCMng,HSTNng,9.324653
NYCMng,IPLSng,33.829627
NYCMng,KSCYng,13.160957
NYCMng,LOSAng,51.989403
NYCMng,SNVAng,4.816803
NYCMng,STTLng,19.77588
NYCMng,WASHng,71.328291
SNVAng,ATLAM5,0.026667
SNVAng,ATLAng,0.034264
SNVAng,CHINng,0.133333
SNVAng,DNVRng,3.677541
SNVAng,IPLSng,0.345331
SNVAng,LOSAng,5.688579
SNVAng,NYCMng,0.293016
SNVAng,STTLng,25.117875
SNVAng,WASHng,0.081611
STTLng,ATLAM5,4.4466
STTLng,ATLAng,61.363323
STTLng,CHINng,77.330467
STTLng,DNVRng,23.96712
STTLng,HSTNng,37.011275
STTLng,IPLSng,66.628059
STTLng,KSCYng,49.731787
STTLng,LOSAng,44.641776
STTLng,NYCMng,29.161891
STTLng,SNVAng,8.726192
STTLng,WASHng,82.245219
WASHng,ATLAM5,1.839819
WASHng,ATLAng,172.565755
WASHng,CHINng,58.860261
WASHng,DNVRng,87.228291
WASHng,HSTNng,37.282216
WASHng,IPLSng,41.027725
WASHng,KSCYng,14.855955
WASHng,LOSAng,66.885032
WASHng,NYCMng,192.323824
WASHng,SNVAng,3.296237
WASHng,STTLng,45.316107
ATLAM5,ATLAng,0.275341
ATLAM5,CHINng,0.685469
ATLAM5,DNVRng,0.114368
ATLAM5,HSTNng,0.126253
ATLAM5,IPLSng,0.444696
ATLAM5,KSCYng,0.138667
ATLAM5,LOSAng,1.648951
ATLAM5,NYCMng,0.875728
ATLAM5,SNVAng,0.159025
ATLAM5,STTLng,0.620675
ATLAM5,WASHng,0.736501
ATLAng,ATLAM5,0.147664
ATLAng,CHINng,16.470184
ATLAng,DNVRng,3.571069
ATLAng,HSTNng,4.961424
ATLAng,IPLSng,18.113107
ATLAng,KSCYng,3.156651
ATLAng,LOSAng,10.384753
ATLAng,NYCMng,7.378547
ATLAng,SNVAng,0.829943
ATLAng,STTLng,11.190219
ATLAng,WASHng,38.041963
CHINng,ATLAM5,2.404176
CHINng,ATLAng,18.225475
CHINng,DNVRng,20.729677
CHINng,HSTNng,18.756696
CHINng,IPLSng,108.895699
CHINng,KSCYng,17.168197
CHINng,LOSAng,101.380187
CHINng,NYCMng,21.287299
CHINng,SNVAng,3.346549
CHINng,STTLng,21.038035
CHINng,WASHng,27.024381
DNVRng,ATLAM5,2.072549
DNVRng,ATLAng,6.519824
DNVRng,CHINng,35.651256
DNVRng,HSTNng,16.442259
DNVRng,IPLSng,13.579053
DNVRng,KSCYng,15.861491
DNVRng,LOSAng,13.271749
DNVRng,NYCMng,10.274627
DNVRng,SNVAng,15.675245
DNVRng,STTLng,24.13072
DNVRng,WASHng,24.435363
HSTNng,ATLAM5,1.537269
HSTNng,ATLAng,3.487923
HSTNng,CHINng,13.973693
HSTNng,DNVRng,2.647499
HSTNng,IPLSng,3.817901
HSTNng,KSCYng,10.895704
HSTNng,LOSAng,14.266723
HSTNng,NYCMng,3.162392
HSTNng,STTLng,7.153435
HSTNng,WASHng,16.112667
IPLSng,ATLAM5,0.350736
IPLSng,ATLAng,10.89492
IPLSng,CHINng,52.329845
IPLSng,DNVRng,8.621013
IPLSng,HSTNng,3.100981
IPLSng,KSCYng,4.920557
IPLSng,LOSAng,16.964376
IPLSng,NYCMng,9.650981
IPLSng,SNVAng,0.700429
IPLSng,STTLng,22.019141
IPLSng,WASHng,11.111725
KSCYng,ATLAM5,0.666373
KSCYng,ATLAng,5.918008
KSCYng,CHINng,27.940123
KSCYng,DNVRng,9.942843
KSCYng,HSTNng,2.965627
KSCYng,IPLSng,16.219589
KSCYng,LOSAng,4.729995
KSCYng,NYCMng,8.100629
KSCYng,SNVAng,5.863107
KSCYng,STTLng,8.744205
KSCYng,WASHng,12.663309
LOSAng,ATLAM5,0.056053
LOSAng,ATLAng,7.260843
LOSAng,CHINng,62.720995
LOSAng,DNVRng,14.018547
LOSAng,HSTNng,7.560597
LOSAng,IPLSng,24.815344
LOSAng,KSCYng,3.673853
LOSAng,NYCMng,33.922901
LOSAng,SNVAng,16.466667
LOSAng,STTLng,50.947963
LOSAng,WASHng,46.707443
NYCMng,ATLAM5,0.597205
NYCMng,ATLAng,24.909272
NYCMng,CHINng,25.671824
NYCMng,DNVRng,15.294947
NYCMng,HSTNng,10.426755
NYCMng,IPLSng,35.586728
NYCMng,KSCYng,14.107259
NYCMng,LOSAng,59.39608
NYCMng,SNVAng,5.698944
NYCMng,STTLng,19.307955
NYCMng,WASHng,85.200219
SNVAng,ATLAM5,0.026667
SNVAng,ATLAng,0.123723
SNVAng,CHINng,0.053333
SNVAng,DNVRng,8.887099
SNVAng,IPLSng,0.418611
SNVAng,KSCYng,0.026667
SNVAng,LOSAng,7.535427
SNVAng,NYCMng,0.317253
SNVAng,STTLng,25.929656
SNVAng,WASHng,0.213752
STTLng,ATLAM5,2.660355
STTLng,ATLAng,64.187411
STTLng,CHINng,78.501336
STTLng,DNVRng,25.868456
STTLng,HSTNng,25.000509
STTLng,IPLSng,64.63552
STTLng,KSCYng,47.908915
STTLng,LOSAng,37.736867
STTLng,NYCMng,33.658491
STTLng,SNVAng,2.036677
STTLng,WASHng,83.167621
WASHng,ATLAM5,1.147149
WASHng,ATLAng,138.794987
WASHng,CHINng,69.388683
WASHng,DNVRng,81.670045
WASHng,HSTNng,36.46432
WASHng,IPLSng,42.518467
WASHng,KSCYng,16.309283
WASHng,LOSAng,70.128261
WASHng,NYCMng,193.663544
WASHng,SNVAng,4.871667
WASHng,STTLng,45.336293
ATLAM5,ATLAng,0.345611
ATLAM5,CHINng,0.83788
ATLAM5,DNVRng,0.139792
ATLAM5,HSTNng,0.279064
ATLAM5,IPLSng,1.100323
ATLAM5,KSCYng,0.196277
ATLAM5,LOSAng,1.937497
ATLAM5,NYCMng,0.860536
ATLAM5,SNVAng,0.042532
ATLAM5,STTLng,1.028539
ATLAM5,WASHng,0.487144
ATLAng,ATLAM5,0.402371
ATLAng,CHINng,16.041627
ATLAng,DNVRng,4.134811
ATLAng,HSTNng,14.99312
ATLAng,IPLSng,21.057176
ATLAng,KSCYng,3.899584
ATLAng,LOSAng,11.799175
ATLAng,NYCMng,5.849253
ATLAng,SNVAng,0.788383
ATLAng,STTLng,12.815379
ATLAng,WASHng,44.986173
CHINng,ATLAM5,1.054976
CHINng,ATLAng,19.214315
CHINng,DNVRng,10.552867
CHINng,HSTNng,17.464091
CHINng,IPLSng,108.393248
CHINng,KSCYng,15.379883
CHINng,LOSAng,160.207771
CHINng,NYCMng,22.106789
CHINng,SNVAng,3.247451
CHINng,STTLng,20.796173
CHINng,WASHng,26.405824
DNVRng,ATLAM5,1.983307
DNVRng,ATLAng,7.495619
DNVRng,CHINng,35.137016
DNVRng,HSTNng,16.347587
DNVRng,IPLSng,11.970384
DNVRng,KSCYng,14.811272
DNVRng,LOSAng,12.443912
DNVRng,NYCMng,9.056608
DNVRng,SNVAng,15.282704
DNVRng,STTLng,25.579525
DNVRng,WASHng,27.255056
HSTNng,ATLAM5,2.815365
HSTNng,ATLAng,2.971709
HSTNng,CHINng,14.307691
HSTNng,DNVRng,0.964709
HSTNng,IPLSng,4.90368
HSTNng,KSCYng,13.287136
HSTNng,LOSAng,15.419507
HSTNng,NYCMng,2.414229
HSTNng,STTLng,8.290952
HSTNng,WASHng,6.660267
IPLSng,ATLAM5,0.234245
IPLSng,ATLAng,10.362709
IPLSng,CHINng,46.544339
IPLSng,DNVRng,7.042765
IPLSng,HSTNng,2.275984
IPLSng,KSCYng,5.256653
IPLSng,LOSAng,15.921883
IPLSng,NYCMng,7.405781
IPLSng,SNVAng,0.563923
IPLSng,STTLng,19.936227
IPLSng,WASHng,13.361965
KSCYng,ATLAM5,0.663024
KSCYng,ATLAng,6.052533
KSCYng,CHINng,25.864768
KSCYng,DNVRng,9.687445
KSCYng,HSTNng,3.641456
KSCYng,IPLSng,18.310005
KSCYng,LOSAng,5.318195
KSCYng,NYCMng,9.474251
KSCYng,SNVAng,6.131685
KSCYng,STTLng,9.7736
KSCYng,WASHng,11.972648
LOSAng,ATLAM5,0.166555
LOSAng,ATLAng,7.356888
LOSAng,CHINng,60.222827
LOSAng,DNVRng,14.238741
LOSAng,HSTNng,5.156237
LOSAng,IPLSng,21.719939
LOSAng,KSCYng,4.307712
LOSAng,NYCMng,36.056165
LOSAng,SNVAng,15.474469
LOSAng,STTLng,58.596875
LOSAng,WASHng,48.883128
NYCMng,ATLAM5,0.927944
NYCMng,ATLAng,34.02304
NYCMng,CHINng,26.978229
NYCMng,DNVRng,14.765448
NYCMng,HSTNng,10.533224
NYCMng,IPLSng,35.989696
NYCMng,KSCYng,13.575237
NYCMng,LOSAng,64.365624
NYCMng,SNVAng,9.044987
NYCMng,STTLng,21.022651
NYCMng,WASHng,78.498045
SNVAng,ATLAng,0.423552
SNVAng,DNVRng,13.204099
SNVAng,HSTNng,0.053333
SNVAng,IPLSng,0.368645
SNVAng,KSCYng,0.026667
SNVAng,LOSAng,6.851232
SNVAng,NYCMng,0.198949
SNVAng,STTLng,23.979365
SNVAng,WASHng,0.768885
STTLng,ATLAM5,3.767091
STTLng,ATLAng,48.553835
STTLng,CHINng,77.004477
STTLng,DNVRng,24.245168
STTLng,HSTNng,37.711797
STTLng,IPLSng,60.479376
STTLng,KSCYng,42.686099
STTLng,LOSAng,35.310243
STTLng,NYCMng,23.973856
STTLng,SNVAng,2.056843
STTLng,WASHng,95.725264
WASHng,ATLAM5,0.806835
WASHng,ATLAng,119.878968
WASHng,CHINng,64.312789
WASHng,DNVRng,77.295
WASHng,HSTNng,33.870339
WASHng,IPLSng,47.514395
WASHng,KSCYng,12.838523
WASHng,LOSAng,78.445493
WASHng,NYCMng,168.892587
WASHng,SNVAng,3.573099
WASHng,STTLng,44.696171
ATLAM5,ATLAng,0.155888
ATLAM5,CHINng,0.463715
ATLAM5,DNVRng,0.144437
ATLAM5,HSTNng,0.069808
ATLAM5,IPLSng,1.353795
ATLAM5,KSCYng,0.309333
ATLAM5,LOSAng,2.154703
ATLAM5,NYCMng,0.580301
ATLAM5,SNVAng,0.066716
ATLAM5,STTLng,0.455344
ATLAM5,WASHng,0.466272
ATLAng,ATLAM5,0.232205
ATLAng,CHINng,15.637771
ATLAng,DNVRng,4.1446
ATLAng,HSTNng,27.103077
ATLAng,IPLSng,20.340701
ATLAng,KSCYng,2.819421
ATLAng,LOSAng,11.225196
ATLAng,NYCMng,5.712448
ATLAng,SNVAng,0.386436
ATLAng,STTLng,13.009336
ATLAng,WASHng,34.024589
CHINng,ATLAM5,0.711117
CHINng,ATLAng,19.265557
CHINng,DNVRng,15.176243
CHINng,HSTNng,20.146715
CHINng,IPLSng,70.014277
CHINng,KSCYng,17.930296
CHINng,LOSAng,175.986141
CHINng,NYCMng,32.780325
CHINng,SNVAng,3.366565
CHINng,STTLng,19.522752
CHINng,WASHng,31.025803
DNVRng,ATLAM5,2.219256
DNVRng,ATLAng,12.124923
DNVRng,CHINng,33.467867
DNVRng,HSTNng,18.293843
DNVRng,IPLSng,12.273376
DNVRng,KSCYng,15.900557
DNVRng,LOSAng,16.004917
DNVRng,NYCMng,9.521843
DNVRng,SNVAng,13.576675
DNVRng,STTLng,22.120984
DNVRng,WASHng,36.850427
HSTNng,ATLAM5,0.319608
HSTNng,ATLAng,2.783885
HSTNng,CHINng,19.987917
HSTNng,DNVRng,0.935773
HSTNng,IPLSng,11.617123
HSTNng,KSCYng,9.702272
HSTNng,LOSAng,102.609445
HSTNng,NYCMng,3.475213
HSTNng,STTLng,7.506763
HSTNng,WASHng,15.018109
IPLSng,ATLAM5,0.397976
IPLSng,ATLAng,9.876203
IPLSng,CHINng,51.806109
IPLSng,DNVRng,6.458213
IPLSng,HSTNng,2.100989
IPLSng,KSCYng,6.314221
IPLSng,LOSAng,16.383525
IPLSng,NYCMng,7.774248
IPLSng,SNVAng,0.936005
IPLSng,STTLng,19.713333
IPLSng,WASHng,13.75344
KSCYng,ATLAM5,0.61112
KSCYng,ATLAng,6.655845
KSCYng,CHINng,25.227315
KSCYng,DNVRng,9.107347
KSCYng,HSTNng,6.277579
KSCYng,IPLSng,21.317077
KSCYng,LOSAng,5.564141
KSCYng,NYCMng,7.072528
KSCYng,SNVAng,5.743317
KSCYng,STTLng,9.303424
KSCYng,WASHng,11.319648
LOSAng,ATLAM5,0.103272
LOSAng,ATLAng,5.801208
LOSAng,CHINng,53.907749
LOSAng,DNVRng,17.032253
LOSAng,HSTNng,16.018811
LOSAng,IPLSng,19.93204
LOSAng,KSCYng,3.760576
LOSAng,NYCMng,34.652253
LOSAng,SNVAng,16.1898
LOSAng,STTLng,58.232181
LOSAng,WASHng,48.89956
NYCMng,ATLAM5,1.276771
NYCMng,ATLAng,21.790541
NYCMng,CHINng,28.108515
NYCMng,DNVRng,16.10196
NYCMng,HSTNng,9.821363
NYCMng,IPLSng,31.325957
NYCMng,KSCYng,12.293731
NYCMng,LOSAng,49.219907
NYCMng,SNVAng,4.172523
NYCMng,STTLng,19.519848
NYCMng,WASHng,75.872851
SNVAng,ATLAng,0.578261
SNVAng,CHINng,0.026667
SNVAng,DNVRng,11.693576
SNVAng,IPLSng,0.299667
SNVAng,LOSAng,6.976803
SNVAng,NYCMng,0.216069
SNVAng,STTLng,24.312635
SNVAng,WASHng,0.093216
STTLng,ATLAM5,1.67216
STTLng,ATLAng,59.533752
STTLng,CHINng,82.472893
STTLng,DNVRng,21.423264
STTLng,HSTNng,37.619379
STTLng,IPLSng,73.161403
STTLng,KSCYng,43.75992
STTLng,LOSAng,36.093253
STTLng,NYCMng,27.270608
STTLng,SNVAng,2.992912
STTLng,WASHng,95.739293
WASHng,ATLAM5,1.025443
WASHng,ATLAng,107.955168
WASHng,CHINng,57.192611
WASHng,DNVRng,77.884128
WASHng,HSTNng,28.376501
WASHng,IPLSng,47.460101
WASHng,KSCYng,10.967133
WASHng,LOSAng,70.890587
WASHng,NYCMng,185.560048
WASHng,SNVAng,2.234189
WASHng,STTLng,52.08908
ATLAM5,ATLAng,0.677093
ATLAM5,CHINng,0.539987
ATLAM5,DNVRng,0.12976
ATLAM5,HSTNng,0.026667
ATLAM5,IPLSng,1.220784
ATLAM5,KSCYng,0.133333
ATLAM5,LOSAng,1.544956
ATLAM5,NYCMng,0.897816
ATLAM5,SNVAng,0.066319
ATLAM5,STTLng,0.657605
ATLAM5,WASHng,0.674608
ATLAng,ATLAM5,0.5264
ATLAng,CHINng,16.391211
ATLAng,DNVRng,4.805845
ATLAng,HSTNng,30.276837
ATLAng,IPLSng,20.825432
ATLAng,KSCYng,2.173299
ATLAng,LOSAng,12.073544
ATLAng,NYCMng,5.927269
ATLAng,SNVAng,0.312872
ATLAng,STTLng,11.902808
ATLAng,WASHng,26.953643
CHINng,ATLAM5,0.872224
CHINng,ATLAng,19.242472
CHINng,DNVRng,9.869104
CHINng,HSTNng,19.512867
CHINng,IPLSng,85.913083
CHINng,KSCYng,18.9232
CHINng,LOSAng,141.89944
CHINng,NYCMng,26.194725
CHINng,SNVAng,3.081173
CHINng,STTLng,26.322136
CHINng,WASHng,27.382296
DNVRng,ATLAM5,2.058552
DNVRng,ATLAng,6.38276
DNVRng,CHINng,34.689931
DNVRng,HSTNng,17.249091
DNVRng,IPLSng,13.725912
DNVRng,KSCYng,14.891224
DNVRng,LOSAng,15.373731
DNVRng,NYCMng,6.31728
DNVRng,SNVAng,5.029923
DNVRng,STTLng,28.909549
DNVRng,WASHng,29.650125
HSTNng,ATLAM5,0.465611
HSTNng,ATLAng,3.201429
HSTNng,CHINng,24.179851
HSTNng,DNVRng,2.326107
HSTNng,IPLSng,10.166333
HSTNng,KSCYng,8.525147
HSTNng,LOSAng,14.211648
HSTNng,NYCMng,2.715661
HSTNng,STTLng,10.940765
HSTNng,WASHng,10.666712
IPLSng,ATLAM5,0.390875
IPLSng,ATLAng,14.292952
IPLSng,CHINng,47.628661
IPLSng,DNVRng,6.393619
IPLSng,HSTNng,1.890912
IPLSng,KSCYng,4.641083
IPLSng,LOSAng,12.847197
IPLSng,NYCMng,12.436757
IPLSng,SNVAng,0.834853
IPLSng,STTLng,21.762827
IPLSng,WASHng,12.864869
KSCYng,ATLAM5,0.615203
KSCYng,ATLAng,6.538941
KSCYng,CHINng,24.02308
KSCYng,DNVRng,8.344795
KSCYng,HSTNng,3.558776
KSCYng,IPLSng,21.990197
KSCYng,LOSAng,5.435672
KSCYng,NYCMng,6.882483
KSCYng,SNVAng,5.182907
KSCYng,STTLng,8.7714
KSCYng,WASHng,12.086901
LOSAng,ATLAM5,0.084067
LOSAng,ATLAng,6.204819
LOSAng,CHINng,54.316635
LOSAng,DNVRng,17.570195
LOSAng,HSTNng,6.867992
LOSAng,IPLSng,22.49576
LOSAng,KSCYng,3.075517
LOSAng,NYCMng,34.808989
LOSAng,SNVAng,15.859056
LOSAng,STTLng,59.710379
LOSAng,WASHng,48.012704
NYCMng,ATLAM5,1.385184
NYCMng,ATLAng,29.452669
NYCMng,CHINng,30.724424
NYCMng,DNVRng,12.111803
NYCMng,HSTNng,11.188968
NYCMng,IPLSng,28.510584
NYCMng,KSCYng,12.218677
NYCMng,LOSAng,49.934547
NYCMng,SNVAng,3.975035
NYCMng,STTLng,20.604203
NYCMng,WASHng,68.024752
SNVAng,ATLAng,0.543925
SNVAng,CHINng,0.202384
SNVAng,DNVRng,4.6576
SNVAng,IPLSng,0.294507
SNVAng,LOSAng,6.865867
SNVAng,NYCMng,0.184739
SNVAng,STTLng,25.170072
SNVAng,WASHng,0.08
STTLng,ATLAM5,0.937077
STTLng,ATLAng,53.186392
STTLng,CHINng,87.431459
STTLng,DNVRng,19.692269
STTLng,HSTNng,40.7122
STTLng,IPLSng,79.490384
STTLng,KSCYng,40.048496
STTLng,LOSAng,37.897845
STTLng,NYCMng,29.416155
STTLng,SNVAng,9.775232
STTLng,WASHng,103.039637
WASHng,ATLAM5,1.863099
WASHng,ATLAng,105.296869
WASHng,CHINng,63.911699
WASHng,DNVRng,81.784317
WASHng,HSTNng,21.144227
WASHng,IPLSng,52.028179
WASHng,KSCYng,12.249728
WASHng,LOSAng,68.725685
WASHng,NYCMng,154.989941
WASHng,SNVAng,2.963827
WASHng,STTLng,49.185968
ATLAM5,ATLAng,1.200357
ATLAM5,CHINng,0.503787
ATLAM5,DNVRng,0.21128
ATLAM5,HSTNng,0.127139
ATLAM5,IPLSng,1.963291
ATLAM5,KSCYng,0.08
ATLAM5,LOSAng,1.098927
ATLAM5,NYCMng,0.942445
ATLAM5,SNVAng,0.104348
ATLAM5,STTLng,1.035525
ATLAM5,WASHng,0.371376
ATLAng,ATLAM5,0.203771
ATLAng,CHINng,13.494659
ATLAng,DNVRng,4.808816
ATLAng,HSTNng,12.199085
ATLAng,IPLSng,20.298475
ATLAng,KSCYng,2.191747
ATLAng,LOSAng,12.165357
ATLAng,NYCMng,8.365915
ATLAng,SNVAng,0.496416
ATLAng,STTLng,12.841448
ATLAng,WASHng,31.210893
CHINng,ATLAM5,0.708661
CHINng,ATLAng,29.926411
CHINng,DNVRng,12.541619
CHINng,HSTNng,16.391019
CHINng,IPLSng,71.958021
CHINng,KSCYng,18.025437
CHINng,LOSAng,266.043016
CHINng,NYCMng,14.606136
CHINng,SNVAng,3.070019
CHINng,STTLng,24.943877
CHINng,WASHng,27.16472
DNVRng,ATLAM5,1.979797
DNVRng,ATLAng,10.670797
DNVRng,CHINng,37.562435
DNVRng,HSTNng,19.857819
DNVRng,IPLSng,12.814493
DNVRng,KSCYng,18.913549
DNVRng,LOSAng,15.518709
DNVRng,NYCMng,6.422267
DNVRng,SNVAng,21.731744
DNVRng,STTLng,23.206088
DNVRng,WASHng,26.403085
HSTNng,ATLAM5,2.760795
HSTNng,ATLAng,2.851893
HSTNng,CHINng,24.748397
HSTNng,DNVRng,2.220811
HSTNng,IPLSng,9.130272
HSTNng,KSCYng,8.991549
HSTNng,LOSAng,12.566717
HSTNng,NYCMng,2.862192
HSTNng,SNVAng,0.026667
HSTNng,STTLng,7.569085
HSTNng,WASHng,16.347968
IPLSng,ATLAM5,0.347856
IPLSng,ATLAng,31.254509
IPLSng,CHINng,47.013341
IPLSng,DNVRng,6.903872
IPLSng,HSTNng,3.265363
IPLSng,KSCYng,4.947848
IPLSng,LOSAng,14.440845
IPLSng,NYCMng,10.286133
IPLSng,SNVAng,0.970645
IPLSng,STTLng,22.446979
IPLSng,WASHng,13.17404
KSCYng,ATLAM5,0.620525
KSCYng,ATLAng,5.943712
KSCYng,CHINng,22.518645
KSCYng,DNVRng,8.754552
KSCYng,HSTNng,4.570984
KSCYng,IPLSng,21.557227
KSCYng,LOSAng,4.919312
KSCYng,NYCMng,6.288653
KSCYng,SNVAng,2.230123
KSCYng,STTLng,8.388891
KSCYng,WASHng,12.322723
LOSAng,ATLAM5,0.242589
LOSAng,ATLAng,7.377139
LOSAng,CHINng,58.25224
LOSAng,DNVRng,17.555981
LOSAng,HSTNng,8.485605
LOSAng,IPLSng,28.381624
LOSAng,KSCYng,3.011931
LOSAng,NYCMng,33.778989
LOSAng,SNVAng,14.12932
LOSAng,STTLng,59.395973
LOSAng,WASHng,49.331437
NYCMng,ATLAM5,2.363541
NYCMng,ATLAng,15.308947
NYCMng,CHINng,30.669072
NYCMng,DNVRng,14.163072
NYCMng,HSTNng,13.824491
NYCMng,IPLSng,28.928768
NYCMng,KSCYng,11.126291
NYCMng,LOSAng,49.549605
NYCMng,SNVAng,3.020088
NYCMng,STTLng,23.615509
NYCMng,WASHng,75.816773
SNVAng,ATLAng,0.724045
SNVAng,CHINng,0.026667
SNVAng,DNVRng,5.669824
SNVAng,IPLSng,0.336589
SNVAng,KSCYng,0.053333
SNVAng,LOSAng,6.663979
SNVAng,NYCMng,0.321339
SNVAng,STTLng,23.190259
SNVAng,WASHng,0.061939
STTLng,ATLAM5,1.448955
STTLng,ATLAng,41.397597
STTLng,CHINng,81.915669
STTLng,DNVRng,26.012813
STTLng,HSTNng,31.404685
STTLng,IPLSng,63.81608
STTLng,KSCYng,40.454912
STTLng,LOSAng,37.086357
STTLng,NYCMng,35.084728
STTLng,SNVAng,2.742968
STTLng,WASHng,101.194032
WASHng,ATLAM5,1.673389
WASHng,ATLAng,80.633677
WASHng,CHINng,71.149184
WASHng,DNVRng,74.60412
WASHng,HSTNng,19.466336
WASHng,IPLSng,53.622253
WASHng,KSCYng,10.622371
WASHng,LOSAng,76.451683
WASHng,NYCMng,184.54404
WASHng,SNVAng,2.360872
WASHng,STTLng,44.180904
ATLAM5,ATLAng,0.404259
